,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called
4385,76102030,2018-05-01 01:25:26,2018-05-01 01:26:05,39,38.0,0.0,1.0,331645,sanitized,546133,sanitized,sanitized,312940,sanitized,049213,1145337149,5060,3227975505,5060,caller,3,1,200,0,131072,1.0,0.0,9.0,9.0,1145337152.0,3227975506.0,1909.0,1909.0,0.0,0.0,156.0,2.0,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,9.0,7.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,2.0,384.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,68.68.117.61,192.102.255.81,37.751,43.6319,-97.822,-79.3716
4386,76102031,2018-05-01 01:25:26,2018-05-01 01:26:05,39,38.0,0.0,0.0,331645,sanitized,546133,sanitized,sanitized,312940,sanitized,92131+,3227975485,5060,1145337704,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975487.0,1145337708.0,1880.0,1927.0,0.0,0.0,2.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,44.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,16.0,588.0,45.0,45.0,40.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.61,68.68.119.104,43.6319,37.751,-79.3716,-97.822
4387,76102032,2018-05-01 01:24:59,2018-05-01 01:26:05,66,64.0,0.0,2.0,331645,sanitized,546133,sanitized,sanitized,312985,sanitized,589213,1145337704,5060,3227975485,5060,caller,3,1,200,0,131072,1.0,0.0,0.0,0.0,1145337708.0,3227975487.0,3183.0,3062.0,0.0,0.0,156.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,,,,,,,,,,,1.0,156.0,45.0,45.0,45.0,45.0,45.0,42.0,20.0,20.0,,68.68.119.104,192.102.255.61,37.751,43.6319,-97.822,-79.3716
4388,76100718,2018-05-01 00:08:01,2018-05-01 00:08:26,25,21.0,0.0,2.0,312545,sanitized,545213,sanitized,sanitized,888218,sanitized,812888,1145337704,5060,3227975487,11000,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,1145337708.0,3227975487.0,1161.0,1153.0,0.0,0.0,156.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,24.0,,,,,,,,,1.0,132.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,68.68.119.104,192.102.255.63,37.751,43.6319,-97.822,-79.3716
4389,76100719,2018-05-01 00:08:01,2018-05-01 00:08:26,25,21.0,0.0,2.0,312545,sanitized,545213,sanitized,sanitized,888218,sanitized,812888,1145337704,5060,3227975485,5060,caller,3,1,200,0,131072,1.0,0.0,0.0,0.0,1145337708.0,3227975487.0,1160.0,1153.0,0.0,0.0,156.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,24.0,,,,,,,,,1.0,132.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,68.68.119.104,192.102.255.61,37.751,43.6319,-97.822,-79.3716
4390,76100737,2018-05-01 00:08:34,2018-05-01 00:09:27,53,49.0,0.0,2.0,312545,sanitized,545213,sanitized,sanitized,888218,sanitized,812888,1145337704,5060,3227975487,11000,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,1145337708.0,3227975487.0,2557.0,2416.0,0.0,0.0,156.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,44.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,24.0,,,,,,,,,1.0,277.0,45.0,45.0,45.0,45.0,45.0,42.0,20.0,20.0,,68.68.119.104,192.102.255.63,37.751,43.6319,-97.822,-79.3716
4391,76100739,2018-05-01 00:09:17,2018-05-01 00:09:27,10,9.0,1.0,1.0,312545,sanitized,545213,sanitized,sanitized,312620,sanitized,62131+,3227975487,11000,1145337704,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975487.0,1145337708.0,431.0,454.0,0.0,0.0,2.0,,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,39.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,24.0,,,,,,,,,1.0,1241.0,45.0,45.0,39.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.63,68.68.119.104,43.6319,37.751,-79.3716,-97.822
4392,76100740,2018-05-01 00:08:34,2018-05-01 00:09:27,53,49.0,0.0,2.0,312545,sanitized,545213,sanitized,sanitized,888218,sanitized,812888,1145337704,5060,3227975485,5060,caller,3,1,200,0,131072,1.0,0.0,0.0,0.0,1145337708.0,3227975487.0,2556.0,2416.0,0.0,0.0,156.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,44.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,24.0,,,,,,,,,1.0,278.0,45.0,45.0,45.0,45.0,45.0,42.0,20.0,20.0,,68.68.119.104,192.102.255.61,37.751,43.6319,-97.822,-79.3716
4393,76100741,2018-05-01 00:09:17,2018-05-01 00:09:27,10,9.0,1.0,0.0,312545,sanitized,545213,sanitized,sanitized,312620,sanitized,62131+,3227975485,5060,1145337704,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975487.0,1145337708.0,431.0,459.0,0.0,0.0,2.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,39.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,24.0,,,,,,,,,16.0,1240.0,45.0,45.0,39.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.61,68.68.119.104,43.6319,37.751,-79.3716,-97.822
4394,76105859,2018-05-01 11:40:53,2018-05-01 11:46:17,324,323.0,1.0,1.0,705445,sanitized,544507,sanitized,sanitized,170972,sanitized,279071,3495526702,5060,3227975496,5060,caller,3,1,200,0,131072,0.0,1.0,0.0,0.0,411685144.0,3227975507.0,16166.0,15846.0,0.0,0.0,,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,,,,,,,,,,,1.0,243.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716
4395,76105862,2018-05-01 11:40:54,2018-05-01 11:46:17,323,323.0,0.0,0.0,705445,sanitized,544507,sanitized,sanitized,170972,sanitized,279071,3227975507,11000,3507478252,5060,caller,3,1,200,0,0,0.0,2.0,0.0,0.0,3227975507.0,3507478252.0,16164.0,13551.0,0.0,0.0,2.0,,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,6.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,3.0,5.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.222.236,43.6319,43.6021,-79.3716,-79.5402
4396,76105866,2018-05-01 11:40:53,2018-05-01 11:46:17,324,323.0,1.0,1.0,705445,sanitized,544507,sanitized,sanitized,170972,sanitized,279071,3495526702,5060,3227975507,11000,caller,3,1,200,0,33685504,0.0,1.0,0.0,0.0,411685144.0,3227975507.0,16167.0,15847.0,0.0,0.0,,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,,,,,,,,,,,,,,,,,1.0,242.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,192.102.255.83,43.6319,43.6319,-79.3716,-79.3716
4397,76105869,2018-05-01 11:40:54,2018-05-01 11:46:17,323,323.0,0.0,0.0,705445,sanitized,544507,sanitized,sanitized,170972,sanitized,279071,3227975507,11000,3507478252,5060,caller,3,1,200,0,0,0.0,2.0,0.0,0.0,3227975507.0,3507478252.0,16165.0,13549.0,0.0,2.0,2.0,,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,6.0,45.0,45.0,45.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,801,,,,,,,16.0,21.0,,,,,,,,,3.0,5.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.222.236,43.6319,43.6021,-79.3716,-79.5402
4398,76105756,2018-05-01 11:43:43,2018-05-01 11:44:56,73,68.0,4.0,4.0,245,sanitized,542,sanitized,sanitized,855462,sanitized,264558,1210478362,1172,3227975504,7000,caller,3,1,200,0,131072,1.0,0.0,9.0,9.0,1210478362.0,3227975506.0,3419.0,3424.0,2.0,0.0,2256.0,2.0,14.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,65535.0,5.0,4.0,6.0,15.0,0.0,0.0,9.0,14.0,45.0,45.0,45.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,802,,,,,,,,,,,,,,,,,1.0,4.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,72.38.111.26,192.102.255.80,42.2767,43.6319,-83.0793,-79.3716
4399,76105759,2018-05-01 11:43:43,2018-05-01 11:44:56,73,68.0,4.0,4.0,245,sanitized,542,sanitized,sanitized,855462,sanitized,264558,1210478362,1172,3227975506,11000,caller,3,1,200,0,33685504,1.0,0.0,9.0,9.0,1210478362.0,3227975506.0,3420.0,3425.0,2.0,0.0,2256.0,2.0,14.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,65535.0,5.0,4.0,6.0,15.0,0.0,0.0,9.0,14.0,45.0,45.0,45.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,801,,,,,,,,,,,,,,,,,1.0,4.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,72.38.111.26,192.102.255.82,42.2767,43.6319,-83.0793,-79.3716
4401,76108422,2018-05-01 12:12:03,2018-05-01 12:19:30,447,441.0,6.0,6.0,245,sanitized,542,sanitized,sanitized,180066,sanitized,660081,1210478362,1172,3227975506,11000,caller,3,1,200,0,33685504,1.0,0.0,9.0,9.0,1210478362.0,3227975506.0,22016.0,22044.0,23.0,0.0,2256.0,2.0,13.0,1.0,5.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44.0,45.0,45.0,45.0,45.0,45.0,,,,,,65535.0,6.0,3.0,9.0,22.0,0.0,0.0,9.0,13.0,45.0,45.0,45.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,23.0,801,,,,,,,,,,,,,,,,,1.0,4.0,42.0,42.0,42.0,45.0,45.0,45.0,20.0,20.0,,72.38.111.26,192.102.255.82,42.2767,43.6319,-83.0793,-79.3716
4402,76108453,2018-05-01 12:12:03,2018-05-01 12:19:30,447,441.0,6.0,6.0,245,sanitized,542,sanitized,sanitized,180066,sanitized,660081,1210478362,1172,3227975504,7000,caller,3,1,200,0,131072,1.0,0.0,9.0,9.0,1210478362.0,3227975506.0,22020.0,22043.0,19.0,0.0,2256.0,2.0,13.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,44.0,45.0,45.0,45.0,45.0,45.0,,,,,,65535.0,6.0,3.0,9.0,22.0,0.0,0.0,9.0,13.0,45.0,45.0,45.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,19.0,802,,,,,,,,,,,,,,,,,1.0,4.0,42.0,42.0,42.0,45.0,45.0,45.0,20.0,20.0,,72.38.111.26,192.102.255.80,42.2767,43.6319,-83.0793,-79.3716
4404,76107194,2018-05-01 12:03:14,2018-05-01 12:06:28,194,189.0,4.0,4.0,245,sanitized,542,sanitized,sanitized,855462,sanitized,264558,1210478362,1172,3227975506,11000,caller,3,1,200,0,33685504,1.0,0.0,9.0,9.0,1210478362.0,3227975506.0,9466.0,9473.0,2.0,0.0,2256.0,2.0,17.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,1.0,0.0,4.0,9.0,0.0,0.0,9.0,17.0,45.0,45.0,45.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,801,,,,,,,,,,,,,,,,,2.0,5.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,72.38.111.26,192.102.255.82,42.2767,43.6319,-83.0793,-79.3716
4405,76107196,2018-05-01 12:03:14,2018-05-01 12:06:28,194,189.0,4.0,4.0,245,sanitized,542,sanitized,sanitized,855462,sanitized,264558,1210478362,1172,3227975504,7000,caller,3,1,200,0,131072,1.0,0.0,9.0,9.0,1210478362.0,3227975506.0,9465.0,9472.0,2.0,0.0,2256.0,2.0,17.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,1.0,0.0,4.0,9.0,0.0,0.0,9.0,17.0,45.0,45.0,45.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,802,,,,,,,,,,,,,,,,,2.0,5.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,72.38.111.26,192.102.255.80,42.2767,43.6319,-83.0793,-79.3716
4406,76107534,2018-05-01 12:08:33,2018-05-01 12:10:07,94,91.0,0.0,3.0,514534,sanitized,54151+,sanitized,sanitized,151965,sanitized,569151,3495526702,5060,3227975507,11000,callee,3,1,200,0,33685504,0.0,1.0,333.0,333.0,3495526839.0,3227975507.0,4530.0,4411.0,2.0,0.0,,2.0,3.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,333.0,3.0,45.0,45.0,45.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,346.0,45.0,45.0,45.0,45.0,45.0,45.0,13.0,13.0,,208.89.129.46,192.102.255.83,43.6319,43.6319,-79.3716,-79.3716
4407,76107536,2018-05-01 12:08:34,2018-05-01 12:10:07,93,91.0,2.0,2.0,514534,sanitized,54151+,sanitized,sanitized,151965,sanitized,569151,3227975507,11000,3507478247,5060,callee,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975507.0,3507478247.0,4526.0,4417.0,0.0,2.0,2.0,3240.0,2.0,19.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,19.0,45.0,45.0,45.0,45.0,0.0,45.0,175.0,175.0,0.0,17500.0,17500.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,801,,,,,,,,,,,,,,,,,41.0,2440.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.222.231,43.6319,43.6021,-79.3716,-79.5402
4408,76107542,2018-05-01 12:08:34,2018-05-01 12:10:07,93,91.0,2.0,2.0,514534,sanitized,54151+,sanitized,sanitized,151965,sanitized,569151,3227975507,11000,3507478247,5060,callee,3,1,200,0,0,0.0,1.0,0.0,0.0,3227975507.0,3507478247.0,4525.0,4419.0,0.0,0.0,2.0,3240.0,2.0,19.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,19.0,45.0,45.0,45.0,0.0,0.0,0.0,175.0,175.0,0.0,17500.0,17500.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,802,,,,,,,,,,,,,,,,,41.0,2440.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.83,209.15.222.231,43.6319,43.6021,-79.3716,-79.5402
4409,76107544,2018-05-01 12:08:33,2018-05-01 12:10:07,94,91.0,0.0,3.0,514534,sanitized,54151+,sanitized,sanitized,151965,sanitized,569151,3495526702,5060,3227975496,5060,callee,3,1,200,0,131072,0.0,1.0,333.0,333.0,3495526839.0,3227975507.0,4532.0,4411.0,0.0,0.0,,2.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,333.0,3.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,1.0,347.0,45.0,45.0,45.0,45.0,45.0,45.0,13.0,13.0,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716
