"id_sensor","time","saddr","mosf1_min","mosf1_avg","mosf2_min","mosf2_avg","mosAD_min","mosAD_avg","jitter_max","jitter_avg","loss_max_mult10","loss_avg_mult10","counter"
801,"2018-05-30 01:09:10",3227975487,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:10",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:09:10",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:10",3494121763,45,45,45,45,45,45,5,5,0,0,1
801,"2018-05-30 01:09:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:10",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:09:20",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:20",844903169,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-30 01:09:20",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:20",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:20",1176398024,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:20",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:09:20",3227975250,45,45,45,45,45,45,1,0,0,0,4
501,"2018-05-30 01:09:20",3227975251,45,45,45,45,45,45,13,4,0,0,5
801,"2018-05-30 01:09:20",3227975487,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:20",3227975506,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:20",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:20",3350650146,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:20",3494121763,45,45,45,45,45,45,6,6,0,0,1
801,"2018-05-30 01:09:20",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:20",3495526937,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:09:30",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:30",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:30",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:30",1176398024,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:30",1176754522,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:09:30",2919755137,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:09:30",3227975250,45,45,45,45,45,45,2,0,0,0,4
501,"2018-05-30 01:09:30",3227975251,45,45,45,45,45,45,13,4,0,0,5
801,"2018-05-30 01:09:30",3227975487,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:30",3227975506,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:30",3227975507,45,45,45,45,42,42,0,0,0,0,1
501,"2018-05-30 01:09:30",3350650146,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:30",3494121763,45,45,45,45,45,45,5,5,0,0,1
801,"2018-05-30 01:09:30",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:30",3495526937,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:09:40",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:40",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:40",1074850834,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:40",1176398024,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:40",1176754522,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-30 01:09:40",1675964981,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:09:40",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:09:40",3227975250,45,45,45,45,45,45,0,0,0,0,7
501,"2018-05-30 01:09:40",3227975251,45,45,45,45,45,45,13,5,0,0,4
801,"2018-05-30 01:09:40",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:09:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:09:40",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:40",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:40",3494121763,45,45,45,45,45,45,5,5,0,0,1
801,"2018-05-30 01:09:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:40",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:40",3495526937,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:09:50",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:50",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:50",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:50",1145337708,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:09:50",1176398024,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:09:50",1176754522,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-30 01:09:50",1675964981,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:09:50",2919755137,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:09:50",3227975250,45,45,45,45,45,45,0,0,0,0,5
501,"2018-05-30 01:09:50",3227975251,45,45,45,45,45,45,13,5,0,0,4
801,"2018-05-30 01:09:50",3227975487,45,45,45,45,40,42,0,0,0,0,3
801,"2018-05-30 01:09:50",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:09:50",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:09:50",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:50",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:50",3494121763,45,45,45,45,45,45,5,5,0,0,1
801,"2018-05-30 01:09:50",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:09:50",3495526937,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:10:00",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:00",1074850834,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:00",1176398024,45,45,45,45,45,45,0,0,2,2,1
801,"2018-05-30 01:10:00",1176754522,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-30 01:10:00",1675964981,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:10:00",3227975250,45,45,45,45,45,45,2,0,0,0,6
501,"2018-05-30 01:10:00",3227975251,45,45,45,45,45,45,0,0,0,0,3
801,"2018-05-30 01:10:00",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:10:00",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:00",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:00",3475127854,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:00",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:00",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:00",3495526937,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:10:10",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:10",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:10",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:10",1176754522,45,45,45,45,45,45,3,3,0,0,1
801,"2018-05-30 01:10:10",1675964981,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:10:10",2919755137,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:10:10",3227975250,45,45,45,45,45,45,2,0,0,0,7
501,"2018-05-30 01:10:10",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:10:10",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:10:10",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:10",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:10",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:10",3494121763,45,45,45,45,45,45,4,4,0,0,1
801,"2018-05-30 01:10:10",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:10",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:10",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:20",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:20",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:20",1176754522,45,45,45,45,45,45,2,2,0,0,1
801,"2018-05-30 01:10:20",1675964981,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:10:20",2919755137,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:10:20",3227975250,45,45,45,45,45,45,2,0,0,0,3
501,"2018-05-30 01:10:20",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:10:20",3227975506,45,45,45,45,45,45,2,1,0,0,2
801,"2018-05-30 01:10:20",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:20",3494121763,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:10:20",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:20",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:30",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:30",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:30",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:30",1176754522,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:10:30",1255003002,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:30",1675964981,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:10:30",2919755137,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:10:30",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:10:30",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:10:30",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:10:30",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:30",3494121763,45,45,45,45,45,45,6,6,0,0,1
801,"2018-05-30 01:10:30",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:30",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:30",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:40",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:40",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:40",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:40",1176754522,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:10:40",1255003002,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:40",1675964981,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:10:40",2919755137,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:10:40",3227975250,45,45,45,45,45,45,3,0,0,0,6
501,"2018-05-30 01:10:40",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:10:40",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:10:40",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:40",3494121763,45,45,45,45,45,45,5,5,0,0,1
801,"2018-05-30 01:10:40",3495526469,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:40",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:40",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:50",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:50",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:50",1074850834,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:50",1255003002,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:50",1675964981,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:10:50",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:10:50",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:10:50",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:10:50",3227975506,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:10:50",3227975507,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:10:50",3494121763,45,45,45,45,45,45,5,5,0,0,1
801,"2018-05-30 01:10:50",3495526469,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:10:50",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:10:50",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:00",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:00",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:00",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:00",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:11:00",2919755137,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:11:00",3227975250,45,45,45,45,45,45,2,0,0,0,7
501,"2018-05-30 01:11:00",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:11:00",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:00",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:00",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:00",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:11:00",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:00",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:10",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:10",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:10",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:10",1145337708,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:10",1176754522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:10",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:11:10",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:11:10",3227975251,45,45,45,45,45,45,13,7,0,0,3
801,"2018-05-30 01:11:10",3227975486,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:10",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:10",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:10",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:11:10",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:20",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:20",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:20",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:20",1145337708,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:20",1176754522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:20",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:11:20",3227975250,45,45,45,45,45,45,2,0,0,0,6
501,"2018-05-30 01:11:20",3227975251,45,45,45,45,45,45,13,7,0,0,3
801,"2018-05-30 01:11:20",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:20",3429196812,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:20",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:20",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:20",3494121763,45,45,45,45,45,45,6,6,0,0,1
501,"2018-05-30 01:11:20",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:30",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:30",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:30",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:30",1176754522,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:30",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:11:30",3227975250,45,45,45,45,45,45,0,0,0,0,7
501,"2018-05-30 01:11:30",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:11:30",3227975486,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:30",3227975506,45,45,45,45,45,45,0,0,1,0,2
501,"2018-05-30 01:11:30",3429196869,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:30",3475127854,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:30",3494121763,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:11:30",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:30",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:40",386933003,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:40",844903169,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:40",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:40",1145337152,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:40",1145337708,45,45,45,45,45,45,0,0,2,1,3
801,"2018-05-30 01:11:40",1176754522,45,45,45,45,45,45,1,1,1,1,1
501,"2018-05-30 01:11:40",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:11:40",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:11:40",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:11:40",3227975486,45,45,45,45,40,42,0,0,2,1,3
801,"2018-05-30 01:11:40",3227975506,45,45,45,45,45,45,0,0,1,1,2
801,"2018-05-30 01:11:40",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:40",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:11:40",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:40",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:11:50",844903169,45,45,45,45,45,45,1,1,0,0,1
801,"2018-05-30 01:11:50",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:50",1145337152,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:11:50",1145337708,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:11:50",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:11:50",3227975250,45,45,45,45,45,45,2,0,0,0,4
801,"2018-05-30 01:11:50",3227975486,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:11:50",3227975506,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:11:50",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:50",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:11:50",3495526937,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:00",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:00",1145337701,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:00",1145337708,45,45,45,45,45,45,0,0,1,0,2
801,"2018-05-30 01:12:00",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:12:00",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:12:00",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:12:00",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:12:00",3227975486,45,45,45,45,40,41,0,0,0,0,2
801,"2018-05-30 01:12:00",3227975506,45,45,45,45,45,45,4,2,0,0,2
501,"2018-05-30 01:12:00",3494121763,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:12:00",3495526932,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:00",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:10",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:10",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:10",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:12:10",2919755137,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:12:10",3227975250,45,45,45,45,45,45,2,1,0,0,2
501,"2018-05-30 01:12:10",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:12:10",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:10",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:12:10",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:20",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:20",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:20",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:12:20",2919755137,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:12:20",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:20",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:12:20",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:20",3494121763,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:12:20",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:30",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:30",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:30",1176754522,45,45,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:12:30",2919755137,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:12:30",3227975250,45,45,45,45,45,45,2,1,0,0,2
501,"2018-05-30 01:12:30",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:12:30",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:30",3494121763,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:12:30",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:40",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:40",1074850834,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:40",2919755137,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:12:40",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:40",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:12:40",3227975506,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:40",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:12:40",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:12:50",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:50",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:12:50",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:12:50",2919755137,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:12:50",3227975250,45,45,45,45,45,45,2,1,0,0,2
501,"2018-05-30 01:12:50",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:12:50",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:12:50",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:12:50",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:13:00",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:00",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:00",1145337708,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:00",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:13:00",2919755137,45,45,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:13:00",3227975250,45,45,45,45,45,45,1,0,0,0,2
501,"2018-05-30 01:13:00",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:13:00",3227975486,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:00",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:13:00",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:13:00",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:13:10",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:10",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:10",1145337708,45,45,45,45,45,45,0,0,0,0,3
801,"2018-05-30 01:13:10",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:13:10",1653560604,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:13:10",2919755137,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:13:10",3227975250,45,45,45,45,45,45,2,0,0,0,4
501,"2018-05-30 01:13:10",3227975251,45,45,45,45,45,45,13,11,0,0,2
801,"2018-05-30 01:13:10",3227975486,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:10",3227975487,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:13:10",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:13:10",3494121763,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:13:10",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:13:10",3495527062,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:13:20",386933003,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:20",1074850834,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:20",1145337708,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:13:20",1176754522,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:13:20",1653560604,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:13:20",2919755137,45,45,45,45,45,45,6,6,0,0,1
