"id_sensor","subsriber_reg_ip","cloudpbx__reg_ip"
902,1217122175,1654599249
801,1217122261,3227975504
801,1217157273,3227975505
501,1217214751,3227975248
501,1217237977,3227975248
902,1217291458,1654599249
801,1217295514,3227975504
902,1217297626,1654599248
801,1217297626,3227975504
802,1217334066,3227975504
902,1217342594,1654599249
501,1217342594,3227975248
801,1217342594,3227975504
902,1217346818,1654599249
902,1217348050,1654599249
501,1217348050,3227975249
801,1217348050,3227975505
801,1217356878,3227975504
24,1217358186,1654599249
801,1217358186,3227975504
24,1217359610,1654599248
902,1217380353,1654599249
801,1217380372,3227975504
902,1217380383,1654599249
801,1217380392,3227975504
801,1217380399,3227975504
902,1217380400,1654599249
902,1217380402,1654599249
902,1217380414,1654599249
902,1217380418,1654599249
902,1217380420,1654599249
801,1217380427,3227975504
902,1217380437,1654599249
801,1217380443,3227975504
902,1217380472,1654599249
801,1217380475,3227975504
902,1217380476,1654599249
801,1217380490,3227975504
902,1217380491,1654599249
902,1217380495,1654599249
902,1217380498,1654599249
801,1217380498,3227975504
801,1217380504,3227975504
902,1217380511,1654599249
902,1217380513,1654599249
802,1217380517,3227975504
801,1217380521,3227975504
902,1217380532,1654599249
902,1217380538,1654599249
902,1217380542,1654599249
801,1217380543,3227975504
801,1217380546,3227975504
801,1217380554,3227975504
801,1217380556,3227975504
902,1217380565,1654599249
801,1217380566,3227975504
802,1217380572,3227975504
801,1217380580,3227975504
902,1217380586,1654599249
902,1217380587,1654599249
801,1217380598,3227975504
902,1217380600,1654599249
902,1217380616,1654599249
902,1217380617,1654599249
801,1217380619,3227975504
801,1217380625,3227975504
902,1217380628,1654599249
902,1217380639,1654599249
801,1217380639,3227975504
801,1217380654,3227975504
801,1217380659,3227975504
902,1217380663,1654599249
902,1217380671,1654599249
801,1217380671,3227975504
801,1217380674,3227975504
902,1217380688,1654599249
801,1217380703,3227975504
801,1217380704,3227975504
902,1217380706,1654599249
801,1217380708,3227975504
902,1217380714,1654599249
902,1217380715,1654599249
801,1217380720,3227975504
801,1217380727,3227975504
902,1217380733,1654599249
902,1217380740,1654599249
801,1217380744,3227975504
801,1217380756,3227975504
801,1217380772,3227975504
902,1217380774,1654599249
801,1217380779,3227975504
801,1217380785,3227975504
902,1217380786,1654599249
902,1217380791,1654599249
801,1217380791,3227975504
801,1217380796,3227975504
902,1217380801,1654599249
902,1217380816,1654599249
902,1217380819,1654599249
801,1217380830,3227975504
801,1217380835,3227975504
801,1217380838,3227975504
902,1217380843,1654599249
801,1217380853,3227975504
801,1217380879,3227975504
801,1217380922,3227975504
902,1217380958,1654599249
801,1217380960,3227975504
801,1217380985,3227975504
902,1217380987,1654599249
801,1217381010,3227975504
902,1217381021,1654599249
802,1217381070,3227975504
802,1217381079,3227975504
801,1217381097,3227975504
801,1217381118,3227975504
902,1217381138,1654599249
902,1217381142,1654599249
801,1217381153,3227975504
801,1217381169,3227975504
801,1217381179,3227975504
902,1217381215,1654599249
902,1217381247,1654599249
801,1217381268,3227975504
801,1217381271,3227975504
801,1217381288,3227975504
801,1217381343,3227975504
801,1217381358,3227975504
902,1217381390,1654599249
801,1217381402,3227975504
501,1217381409,3227975248
501,1217381421,3227975248
801,1217381432,3227975504
801,1217381437,3227975504
801,1217381448,3227975504
801,1217381460,3227975504
801,1217381467,3227975504
801,1217381482,3227975504
801,1217381502,3227975504
801,1217381508,3227975504
801,1217381509,3227975504
801,1217381525,3227975504
801,1217381529,3227975504
801,1217381548,3227975504
902,1217381557,1654599249
801,1217381558,3227975504
501,1217381564,3227975248
802,1217381579,3227975504
501,1217381587,3227975248
801,1217381587,3227975504
902,1217381588,1654599249
801,1217381617,3227975504
801,1217381621,3227975504
801,1217381622,3227975504
801,1217381633,3227975504
801,1217381657,3227975504
801,1217381668,3227975504
801,1217381685,3227975504
902,1217381689,1654599249
801,1217381704,3227975504
902,1217381743,1654599249
902,1217381763,1654599249
801,1217381790,3227975504
801,1217381852,3227975504
801,1217381869,3227975504
801,1217381885,3227975504
902,1217381891,1654599249
802,1217381911,3227975504
801,1217382021,3227975504
801,1217382042,3227975504
801,1217382063,3227975504
902,1217382066,1654599249
801,1217382119,3227975504
801,1217382179,3227975504
801,1217382241,3227975504
802,1217382248,3227975504
902,1217382260,1654599249
801,1217382277,3227975504
801,1217382313,3227975504
902,1217382314,1654599249
902,1217382334,1654599249
801,1217382334,3227975504
801,1217382340,3227975504
801,1217384913,3227975504
902,1217385145,1654599248
902,1217385527,1654599248
902,1217385541,1654599248
902,1217385586,1654599248
902,1217385699,1654599248
902,1217385721,1654599248
902,1217385768,1654599248
902,1217385916,1654599248
902,1217385934,1654599248
902,1217385946,1654599248
902,1217385958,1654599248
501,1217388570,3227975249
501,1217388682,3227975248
501,1217388695,3227975249
501,1217388742,3227975249
502,1217388858,3227975249
501,1217388921,3227975248
501,1217388968,3227975249
501,1217388978,3227975248
801,1217388978,3227975505
501,1217388985,3227975248
501,1217389028,3227975248
501,1217389053,3227975248
502,1217389068,3227975249
501,1217389136,3227975248
501,1217389136,3227975249
502,1217389148,3227975248
501,1217389195,3227975249
501,1217389222,3227975248
502,1217389230,3227975249
501,1217389235,3227975249
501,1217389245,3227975249
501,1217389255,3227975249
502,1217389305,3227975249
501,1217389458,3227975248
502,1217389523,3227975248
502,1217389533,3227975248
502,1217389576,3227975249
502,1217389694,3227975248
502,1217389796,3227975248
902,1217389901,1654599249
501,1217389919,3227975248
502,1217389995,3227975248
801,1217390055,3227975505
501,1217390062,3227975249
501,1217390180,3227975249
501,1217390252,3227975249
501,1217390254,3227975248
502,1217390269,3227975248
501,1217390282,3227975249
502,1217390357,3227975249
501,1217390359,3227975248
501,1217390457,3227975248
501,1217390484,3227975248
501,1217390583,3227975249
801,1217390629,3227975504
802,1217390654,3227975504
501,1217390660,3227975248
501,1217390773,3227975249
501,1217390803,3227975248
501,1217390845,3227975248
502,1217390915,3227975249
501,1217390917,3227975248
501,1217390938,3227975248
501,1217390987,3227975248
502,1217391086,3227975249
501,1217391190,3227975249
501,1217391206,3227975249
501,1217391209,3227975248
501,1217391236,3227975249
502,1217391274,3227975249
501,1217391282,3227975248
501,1217391287,3227975249
501,1217391336,3227975248
801,1217391479,3227975504
501,1217391582,3227975249
501,1217391593,3227975248
902,1219014701,1654599248
501,1219014701,3227975248
801,1219014701,3227975505
501,1219014912,3227975248
801,1219014912,3227975505
902,1219014923,1654599248
501,1219014923,3227975248
801,1219014923,3227975505
501,1223333641,3227975248
501,1223333641,3227975249
801,1223333641,3227975504
24,1225164619,1654599249
801,1225164619,3227975504
24,1226180785,1654599248
801,1226180785,3227975484
801,1226180785,3227975505
501,1227995005,3227975249
902,1228312189,1654599249
902,1229012093,1654599248
501,1229012093,3227975249
801,1229012093,3227975505
24,1229507780,1654599248
902,1229507780,1654599249
502,1229507780,3227975248
801,1229507780,3227975505
24,1231954173,1654599248
801,1231954173,3227975484
801,1231954173,3227975505
24,1231954183,1654599248
801,1231954183,3227975484
801,1231954183,3227975505
801,1231954190,3227975484
801,1231954190,3227975505
801,1231954253,3227975484
801,1231954253,3227975505
902,1231954437,1654599248
801,1231954437,3227975484
801,1231954437,3227975505
802,1231954468,3227975484
801,1231954468,3227975505
801,1231954513,3227975484
801,1231954513,3227975505
902,1231954514,1654599248
801,1231954514,3227975484
801,1231954514,3227975505
801,1231954517,3227975484
801,1231954517,3227975505
24,1231954546,1654599248
801,1231954546,3227975484
801,1231954546,3227975505
24,1231954551,1654599248
801,1231954551,3227975484
801,1231954551,3227975505
801,1231954558,3227975505
801,1231954562,3227975484
801,1231954562,3227975505
24,1231954577,1654599248
801,1231954577,3227975484
801,1231954577,3227975505
24,1231954588,1654599248
801,1231954588,3227975484
801,1231954588,3227975505
902,1231954624,1654599248
801,1231954624,3227975484
801,1231954624,3227975505
801,1231954653,3227975484
801,1231954653,3227975505
801,1231954945,3227975484
801,1231954945,3227975505
24,1231955236,1654599248
801,1231955236,3227975484
801,1231955236,3227975505
24,1231955274,1654599248
801,1231955274,3227975484
801,1231955274,3227975505
801,1231955329,3227975484
801,1231955329,3227975505
801,1231955350,3227975484
801,1231955384,3227975484
801,1231955384,3227975505
902,1231955409,1654599248
801,1231955409,3227975484
801,1231955409,3227975505
902,1231955444,1654599248
801,1231955444,3227975484
801,1231955444,3227975505
802,1231955454,3227975484
801,1231955454,3227975505
24,1231955474,1654599248
801,1231955474,3227975484
801,1231955474,3227975505
801,1231955489,3227975505
24,1231955492,1654599248
801,1231955492,3227975484
801,1231955492,3227975505
801,1231955494,3227975484
801,1231955494,3227975505
801,1231955501,3227975484
801,1231955501,3227975505
24,1231955537,1654599248
801,1231955537,3227975484
801,1231955537,3227975505
24,1231955542,1654599248
801,1231955542,3227975484
801,1231955542,3227975505
24,1231955574,1654599248
801,1231955574,3227975484
801,1231955574,3227975505
801,1231955585,3227975484
801,1231955585,3227975505
801,1231955598,3227975484
801,1231955598,3227975505
801,1231955612,3227975505
24,1231955621,1654599248
801,1231955621,3227975484
801,1231955621,3227975505
801,1231955623,3227975484
801,1231955623,3227975505
24,1231955689,1654599248
801,1231955689,3227975484
801,1231955689,3227975505
902,1231956411,1654599248
802,1231956411,3227975484
801,1231956411,3227975505
24,1231957745,1654599248
801,1231957745,3227975484
801,1231957745,3227975505
801,1232072436,3227975484
801,1232072436,3227975505
802,1232636042,3227975505
902,1232637488,1654599248
802,1232637488,3227975505
902,1233288561,1654599249
502,1235061036,3227975248
801,1237290263,3227975505
24,1238387905,1654599248
801,1238387905,3227975484
801,1238387905,3227975505
902,1240525987,1654599248
502,1240525987,3227975248
801,1240525987,3227975505
24,1242078210,1654599248
801,1242315708,3227975504
801,1242315727,3227975504
501,1242317196,3227975248
801,1242317196,3227975504
501,1242324228,3227975249
801,1242328373,3227975504
501,1242335989,3227975249
902,1242347952,1654599248
902,1242348208,1654599248
902,1242348396,1654599248
801,1242468405,3227975504
801,1242468809,3227975504
902,1244849474,1654599248
501,1244849474,3227975248
801,1244849474,3227975505
801,1244849650,3227975505
902,1244849818,1654599248
502,1244849818,3227975248
24,1245256739,1654599248
801,1245424408,3227975505
902,1245437976,1654599248
24,1247750725,1654599248
502,1247750725,3227975248
801,1247750725,3227975505
801,1249171666,3227975504
802,1249171815,3227975505
801,1249172404,3227975504
24,1249172405,1654599249
801,1249172405,3227975504
902,1249354022,1654599248
501,1249354022,3227975249
801,1249601702,3227975504
902,1254240397,1654599249
801,1254240397,3227975504
801,1254247440,3227975504
801,1254247622,3227975504
902,1255890618,1654599248
501,1259159905,3227975249
24,1261008089,1654599248
801,1261008089,3227975484
801,1261008089,3227975505
24,1261008090,1654599248
501,1261008090,3227975249
801,1261008090,3227975505
501,1264718724,3227975228
501,1264718724,3227975248
502,1264718724,3227975249
801,1264718724,3227975484
501,1264718725,3227975248
801,1266724626,3227975505
501,1268463484,3227975249
801,1268463484,3227975505
502,1268497742,3227975248
801,1268497742,3227975505
501,1268497993,3227975249
501,1268498338,3227975249
502,1268512892,3227975248
502,1268513965,3227975248
502,1268514539,3227975248
801,1268514539,3227975505
502,1268514652,3227975248
24,1268517701,1654599248
502,1268517701,3227975249
801,1268517701,3227975505
501,1268519453,3227975248
502,1268543280,3227975249
502,1268547109,3227975248
801,1268547109,3227975505
902,1268585584,1654599248
502,1268585584,3227975248
801,1268585584,3227975505
502,1268592739,3227975248
501,1268596475,3227975248
801,1268596475,3227975505
501,1268597992,3227975249
502,1268628388,3227975248
801,1268628388,3227975505
24,1268725763,1654599248
502,1268725763,3227975248
801,1268725763,3227975505
902,1268736969,1654599249
501,1268736969,3227975248
801,1268736969,3227975504
501,1268774617,3227975248
502,1268774617,3227975249
801,1268774617,3227975505
24,1275761923,1654599249
801,1275761923,3227975504
801,1275770461,3227975505
902,1275810387,1654599248
902,1275810387,1654599249
24,1275810955,1654599248
801,1275810955,3227975504
902,1279265869,1654599248
501,1279265869,3227975249
501,1279271195,3227975249
501,1279271701,3227975249
801,1279274705,3227975504
501,1279317354,3227975249
801,1279317408,3227975505
501,1279417249,3227975249
502,1279417500,3227975248
501,1279417515,3227975249
501,1279417734,3227975249
502,1279417767,3227975249
801,1279417885,3227975505
502,1279417971,3227975248
502,1279418041,3227975248
24,1279424543,1654599249
24,1279424612,1654599249
501,1279424612,3227975248
801,1279424612,3227975504
501,1279425017,3227975248
801,1279425129,3227975504
801,1279426112,3227975504
801,1279464018,3227975504
801,1279540809,3227975504
801,1279541062,3227975504
502,1279608858,3227975249
802,1279612307,3227975504
801,1279612719,3227975504
502,1279614833,3227975249
502,1279614917,3227975249
801,1279657836,3227975504
801,1279685424,3227975504
801,1279698855,3227975504
801,1281668143,3227975505
902,1282430282,1654599248
801,1282430282,3227975505
902,1282584635,1654599248
501,1282584635,3227975249
801,1282584635,3227975505
902,1282652244,1654599248
502,1282652244,3227975248
801,1282652244,3227975505
902,1317110504,1654599248
801,1332217231,3227975505
801,1344043334,3227975505
501,1344189827,3227975248
501,1344190029,3227975248
801,1359903536,3227975505
902,1372942299,1654599248
902,1372942299,1654599277
501,1372942299,3227975248
501,1372942299,3227975249
801,1372942299,3227975484
801,1372942299,3227975504
801,1395079772,3227975505
501,1417666605,3227975248
801,1417666605,3227975505
902,1432879775,1654599248
902,1432879775,1654599277
801,1432879775,3227975484
802,1432879775,3227975504
801,1432879775,3227975505
902,1433317142,1654599248
902,1433317142,1654599249
902,1433317142,1654599277
801,1433317142,3227975484
801,1433317142,3227975505
902,1433561986,1654599249
902,1433562086,1654599249
501,1453911988,3227975248
902,1453912040,1654599248
801,1453912040,3227975505
501,1476788050,3227975248
801,1484804271,3227975505
502,1484804545,3227975248
801,1484804687,3227975505
801,1484804706,3227975505
801,1484804775,3227975505
801,1484804791,3227975505
801,1484804792,3227975505
902,1491841754,1654599248
902,1491841754,1654599249
902,1491841754,1654599277
501,1491841754,3227975248
501,1491841754,3227975249
801,1491841754,3227975484
801,1491841754,3227975504
24,1509600861,1654599248
801,1509600861,3227975505
801,1509600908,3227975505
24,1509600984,1654599248
801,1509600984,3227975505
902,1523446625,1654599248
501,1523446625,3227975248
801,1523446625,3227975505
902,1523973263,1654599248
801,1523973263,3227975505
902,1523973904,1654599248
501,1523973904,3227975248
801,1523973904,3227975505
501,1534411512,3227975248
801,1539326227,3227975505
801,1539326592,3227975505
801,1539326610,3227975505
801,1539326615,3227975505
801,1539326634,3227975505
801,1539326642,3227975505
801,1539326649,3227975505
801,1539326654,3227975505
801,1539326655,3227975505
801,1539326662,3227975505
801,1539326663,3227975505
801,1539326664,3227975505
801,1539326685,3227975505
801,1539326697,3227975505
801,1539326705,3227975505
801,1539326852,3227975505
801,1539326853,3227975505
801,1539326861,3227975505
801,1539326862,3227975505
801,1539326870,3227975505
801,1539326873,3227975505
801,1539326876,3227975505
801,1539326879,3227975505
801,1539326883,3227975505
801,1539326912,3227975505
801,1539326937,3227975505
801,1539326941,3227975505
801,1539326952,3227975505
801,1539326954,3227975505
801,1539326963,3227975505
801,1539326971,3227975505
24,1546500123,1654599249
801,1547585385,3227975505
24,1560077279,1654599248
801,1560077279,3227975505
801,1560077644,3227975505
801,1593975710,3227975504
801,1597523199,3227975505
24,1598329260,1654599248
501,1598329260,3227975248
801,1598329260,3227975505
902,1598335643,1654599249
501,1598335643,3227975248
801,1598335643,3227975505
24,1598338871,1654599248
501,1598338871,3227975248
801,1598338871,3227975505
801,1598343852,3227975505
801,1598345878,3227975505
801,1598347676,3227975505
24,1599332522,1654599248
801,1603979683,3227975505
801,1603979706,3227975505
502,1611913558,3227975248
801,1611913558,3227975505
24,1611928852,1654599248
801,1611928852,3227975505
24,1611986751,1654599248
801,1611986751,3227975505
24,1611994918,1654599248
801,1611994918,3227975505
902,1611996983,1654599248
501,1611996983,3227975248
801,1611996983,3227975505
902,1612055057,1654599248
501,1612055057,3227975248
802,1612055057,3227975505
24,1612072107,1654599248
501,1612072107,3227975248
801,1612072107,3227975505
801,1612088853,3227975505
24,1612181439,1654599248
501,1612181439,3227975248
801,1612181439,3227975505
501,1613751748,3227975249
802,1613751748,3227975505
502,1613753995,3227975249
501,1613753997,3227975249
501,1613759065,3227975248
801,1613759065,3227975505
24,1613813930,1654599248
502,1613813930,3227975248
501,1613864989,3227975248
801,1613864989,3227975505
501,1614095678,3227975249
801,1614095678,3227975505
502,1614099078,3227975248
501,1614100790,3227975249
24,1614101266,1654599248
502,1614101266,3227975248
501,1614101266,3227975249
801,1614101266,3227975505
902,1614103491,1654599248
502,1614103491,3227975248
801,1614103491,3227975505
24,1614128461,1654599249
501,1614128461,3227975248
801,1614128461,3227975504
501,1614226523,3227975249
801,1614226523,3227975504
502,1614241993,3227975248
502,1614246579,3227975248
801,1614246579,3227975505
902,1615082290,1654599248
801,1615082290,3227975484
801,1615082290,3227975505
802,1615634566,3227975504
801,1616070334,3227975505
902,1616135001,1654599248
501,1616135001,3227975249
801,1616135001,3227975505
24,1616866353,1654599248
502,1616866353,3227975249
801,1616866353,3227975484
801,1616866353,3227975505
902,1616866354,1654599248
501,1616866354,3227975249
801,1616866354,3227975505
801,1616866356,3227975505
24,1616866358,1654599248
801,1616866358,3227975505
801,1626374374,3227975505
902,1632525706,1654599248
801,1632525706,3227975505
902,1632555294,1654599248
801,1632555294,3227975505
902,1632556726,1654599248
501,1632556726,3227975249
801,1632556726,3227975505
902,1632558126,1654599248
501,1632558126,3227975249
801,1632558126,3227975505
902,1633558594,1654599248
801,1633558594,3227975484
501,1653559798,3227975249
802,1653559798,3227975504
502,1653560011,3227975248
502,1653560401,3227975248
501,1653560401,3227975249
902,1653560604,1654599248
502,1653560604,3227975248
801,1653560604,3227975505
501,1653562614,3227975249
801,1653562614,3227975504
502,1653562909,3227975249
801,1653562909,3227975504
902,1653563098,1654599248
502,1653563098,3227975248
801,1653563098,3227975504
801,1653563098,3227975505
501,1654599248,3227975248
24,1655456051,1654599248
502,1655456051,3227975248
801,1655456051,3227975505
24,1656008723,1654599249
801,1656008723,3227975504
801,1656008727,3227975504
24,1658892853,1654599249
501,1658892853,3227975248
801,1658892853,3227975504
24,1659033062,1654599248
801,1659033062,3227975484
801,1659033062,3227975505
24,1660800433,1654599248
801,1660800433,3227975484
801,1660800433,3227975505
902,1663263147,1654599248
801,1663263147,3227975505
902,1663419641,1654599248
801,1663419641,3227975505
902,1663736670,1654599248
501,1663736670,3227975249
801,1663736670,3227975505
902,1664327376,1654599248
801,1664327376,3227975505
24,1665872118,1654599248
502,1665872118,3227975249
801,1665872118,3227975505
902,1667203421,1654599248
801,1667203421,3227975505
902,1667304995,1654599248
501,1667304995,3227975249
801,1667304995,3227975505
801,1668516966,3227975505
801,1668866301,3227975505
24,1673329715,1654599248
501,1673329715,3227975249
801,1673329715,3227975505
902,1673529489,1654599248
902,1673529489,1654599249
801,1673529489,3227975505
801,1673530307,3227975504
902,1674006569,1654599248
501,1674006569,3227975248
801,1674006569,3227975505
501,1674008865,3227975248
801,1674008865,3227975505
502,1674009584,3227975248
501,1674010043,3227975248
801,1674010043,3227975505
501,1674010984,3227975248
501,1674011606,3227975248
902,1674011774,1654599248
502,1674011774,3227975248
802,1674011774,3227975505
501,1674014308,3227975248
902,1674014486,1654599248
501,1674014486,3227975248
801,1674014486,3227975505
502,1674027288,3227975248
801,1674027288,3227975505
502,1674027313,3227975248
801,1674027313,3227975505
501,1674027824,3227975248
501,1674035073,3227975248
902,1675651399,1654599249
501,1675651399,3227975248
801,1675651399,3227975505
501,1675655535,3227975248
801,1675655535,3227975505
801,1675665902,3227975505
902,1675670698,1654599249
501,1675670698,3227975248
902,1675675068,1654599249
501,1675675068,3227975248
801,1675675068,3227975505
502,1675687787,3227975248
502,1675687787,3227975249
801,1675687787,3227975505
24,1675801513,1654599249
501,1675801513,3227975248
801,1675801513,3227975504
501,1675858847,3227975248
801,1675858847,3227975505
24,1675888721,1654599248
801,1675888721,3227975505
24,1675902784,1654599248
801,1675902784,3227975504
801,1675902784,3227975505
902,1675903376,1654599248
902,1675909111,1654599248
902,1675939076,1654599248
801,1675939076,3227975505
24,1675963141,1654599248
801,1675963141,3227975504
801,1675963141,3227975505
902,1675964981,1654599248
801,1675964981,3227975504
801,1675964981,3227975505
24,1676002460,1654599248
24,1676002460,1654599249
801,1676002460,3227975504
902,1676002880,1654599248
902,1676002880,1654599249
801,1676002880,3227975504
902,1676003536,1654599248
902,1676003536,1654599249
801,1676003536,3227975505
501,1676006238,3227975249
501,1676048277,3227975248
501,1676069420,3227975248
501,1676069420,3227975249
801,1676069420,3227975504
801,1676069420,3227975505
24,1676089078,1654599248
801,1676193412,3227975504
24,1676212386,1654599248
502,1676212386,3227975248
801,1676212386,3227975505
24,1676225112,1654599249
502,1676225112,3227975248
801,1676225112,3227975504
902,1676226920,1654599249
801,1676226920,3227975504
24,1676231243,1654599249
801,1676231243,3227975504
802,1676256583,3227975504
801,1676262631,3227975504
902,1676361733,1654599248
501,1676361733,3227975248
801,1676361733,3227975505
502,1676487738,3227975248
902,1676506245,1654599249
801,1676506245,3227975504
801,1676508485,3227975504
902,1676534644,1654599248
902,1676535575,1654599248
801,1676535575,3227975505
801,1676539508,3227975504
24,1676539840,1654599248
24,1676539840,1654599249
801,1676539840,3227975504
801,1676539840,3227975505
902,1676540453,1654599248
902,1676540453,1654599249
801,1676540453,3227975504
801,1676540453,3227975505
902,1676624188,1654599249
801,1676624188,3227975504
24,1676624709,1654599249
801,1676624709,3227975504
801,1676625395,3227975504
801,1676626115,3227975504
801,1676628372,3227975504
801,1676628859,3227975504
801,1676630064,3227975504
801,1676631959,3227975504
801,1676657319,3227975504
801,1676694277,3227975505
902,1676723497,1654599249
801,1676723497,3227975504
24,1676725728,1654599249
902,1676738700,1654599249
801,1676738700,3227975504
902,1676840295,1654599248
902,1676840295,1654599249
801,1676840295,3227975505
24,1676915825,1654599249
801,1676915825,3227975504
24,1676917179,1654599249
801,1676917179,3227975504
902,1676918269,1654599249
802,1676918269,3227975504
902,1676932241,1654599249
24,1676935419,1654599249
801,1676935419,3227975504
24,1677171201,1654599248
502,1677171201,3227975248
801,1677171201,3227975505
501,1677204836,3227975248
501,1677204950,3227975248
24,1677282775,1654599249
502,1677282775,3227975249
802,1677282775,3227975505
24,1677290617,1654599248
801,1677290617,3227975505
24,1677292298,1654599248
24,1677294640,1654599248
801,1677294640,3227975504
501,1677361465,3227975248
801,1677361465,3227975505
24,1677442911,1654599248
502,1677442911,3227975248
801,1677442911,3227975505
902,1677517448,1654599249
501,1677517448,3227975248
801,1677517448,3227975505
902,1677535241,1654599248
24,1677535485,1654599248
902,1677535485,1654599249
801,1677535485,3227975504
801,1677535485,3227975505
24,1677538142,1654599248
801,1677538142,3227975504
902,1677565965,1654599248
24,1677593076,1654599248
801,1677593076,3227975504
801,1677593076,3227975505
801,1677619609,3227975504
502,1677621618,3227975248
801,1677622403,3227975504
902,1677672477,1654599248
24,1677702951,1654599249
801,1677702951,3227975504
801,1677711964,3227975504
801,1677712194,3227975504
24,1677715747,1654599248
902,1677715747,1654599249
501,1677715747,3227975248
801,1677715747,3227975505
902,1700810266,1654599249
802,1700810266,3227975505
801,1734093485,3227975505
902,1745054491,1654599248
501,1745054491,3227975249
801,1745054491,3227975505
902,1745319148,1654599248
501,1745319148,3227975249
801,1745319148,3227975505
902,1745367638,1654599248
801,1745367638,3227975505
902,1745809577,1654599248
501,1745809577,3227975249
801,1745809577,3227975505
902,1748654279,1654599248
801,1748654279,3227975505
902,1748719339,1654599248
902,1749006169,1654599248
501,1749006169,3227975249
801,1749006169,3227975505
902,1749006170,1654599248
902,1754333190,1654599248
801,1754333190,3227975504
501,1754870510,3227975248
801,1754870510,3227975505
501,1755144964,3227975248
502,1755144993,3227975248
801,1755144993,3227975505
501,1755145045,3227975248
501,1755145050,3227975248
501,1755145065,3227975248
501,1755145153,3227975248
501,1755145154,3227975248
501,1755145171,3227975248
801,1755193557,3227975504
24,1755224267,1654599248
801,1755224267,3227975505
801,1756981710,3227975505
801,1758223493,3227975504
902,1758223570,1654599249
801,1758223570,3227975504
801,1759149641,3227975505
501,1759161702,3227975248
801,1759161702,3227975504
502,1759409518,3227975249
801,1759409518,3227975505
902,1760384747,1654599248
902,1760765290,1654599248
802,1760823794,3227975505
902,1761077775,1654599249
501,1761077775,3227975248
801,1761077775,3227975505
24,1761238166,1654599249
502,1761238166,3227975248
801,1761238166,3227975504
24,1761238167,1654599249
501,1761238167,3227975248
801,1761238167,3227975504
902,1761238213,1654599249
801,1761238213,3227975504
24,1761238241,1654599249
502,1761238241,3227975248
801,1761238241,3227975504
24,1761238242,1654599249
501,1761238242,3227975248
801,1761238242,3227975504
501,1761238246,3227975248
801,1761238246,3227975504
24,1761238328,1654599249
801,1761238328,3227975504
801,1761238335,3227975505
24,1761238353,1654599249
502,1761238353,3227975248
801,1761238353,3227975504
902,1761238421,1654599248
501,1761238421,3227975248
801,1761238421,3227975505
801,1761501124,3227975505
801,1791681321,3227975505
801,1791859881,3227975505
801,1792996300,3227975505
801,1792997137,3227975505
902,1804310580,1654599248
801,1804310580,3227975505
902,1804564907,1654599248
502,1805717010,3227975248
24,1806414516,1654599248
502,1806414516,3227975248
801,1806414516,3227975505
501,1806931219,3227975248
501,1812772717,3227975248
902,1815898214,1654599248
902,1815898214,1654599277
501,1815898214,3227975248
501,1815898214,3227975249
802,1815898214,3227975484
24,1816251889,1654599249
502,1816251889,3227975248
801,1816251889,3227975504
24,1818081701,1654599248
801,1818081701,3227975505
902,1818172010,1654599248
501,1818172010,3227975248
801,1818172010,3227975505
801,1822521355,3227975504
24,1822950468,1654599249
502,1822950468,3227975248
801,1822950468,3227975504
501,1823214350,3227975248
502,1823220844,3227975248
502,1823229789,3227975249
502,1823229904,3227975249
801,1823229904,3227975505
902,1823230797,1654599248
501,1823230797,3227975248
801,1823230797,3227975505
502,1823244681,3227975249
501,1823246406,3227975248
802,1823246406,3227975505
502,1823251354,3227975249
502,1823273904,3227975248
502,1823311483,3227975248
801,1823311483,3227975505
502,1823749517,3227975248
502,1823780795,3227975248
501,1823790867,3227975249
502,1823797351,3227975248
502,1823797351,3227975249
24,1823818188,1654599249
801,1823818188,3227975504
501,1823819268,3227975248
902,1826039003,1654599248
501,1826039003,3227975249
801,1826039003,3227975505
902,1827712019,1654599248
801,1827712019,3227975505
902,1827843962,1654599248
801,1827843962,3227975505
902,1843723911,1654599248
902,1843723911,1654599249
902,1843723911,1654599277
501,1843723911,3227975248
501,1843723911,3227975249
801,1843723911,3227975484
801,1843723911,3227975504
801,1860253648,3227975505
501,1887895641,3227975248
501,1887895709,3227975248
24,1887895724,1654599248
801,1887895724,3227975505
502,1887895748,3227975248
801,1887895748,3227975505
801,1887895803,3227975505
801,1887895805,3227975505
24,1887895822,1654599248
801,1887895822,3227975505
501,1887895834,3227975248
502,1887895880,3227975248
502,1887895914,3227975248
802,1887895914,3227975505
502,1887895975,3227975248
24,1887896187,1654599248
502,1887896187,3227975248
501,1887896205,3227975248
801,1887896205,3227975505
502,1887896233,3227975248
801,1887896234,3227975505
24,1887896257,1654599248
902,1887896281,1654599248
802,1887896306,3227975505
501,1887896379,3227975248
501,1887896598,3227975248
801,1887896616,3227975505
24,1887896681,1654599248
502,1887896681,3227975248
801,1887896681,3227975505
502,1887896879,3227975248
502,1887897068,3227975248
801,1887897068,3227975505
24,1887897221,1654599248
801,1887897221,3227975505
502,1887897325,3227975248
501,1887897337,3227975248
501,1887897361,3227975248
801,1887897447,3227975505
801,1887897456,3227975505
502,1887897510,3227975248
801,1887897580,3227975505
24,1887897622,1654599248
502,1887897622,3227975248
801,1887897622,3227975505
24,1887897759,1654599248
801,1887897759,3227975505
501,1887897763,3227975248
801,1887897763,3227975505
501,1887897812,3227975248
902,1887897883,1654599248
