,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,count,bad_count,bad_ratio,mean_Qualfun,mean_b_mos_adapt_mult10,bad_count_lt40
655,3227975507,411891757,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,24.140.248.45,42.9888,-82.3592,1070,0,0.0,0.3441766779407081,44.946728971962614,1
656,1654599251,411891757,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,24.140.248.45,42.9888,-82.3592,29,0,0.0,0.08305926510413342,44.827586206896555,0
657,1654599250,411891757,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,24.140.248.45,42.9888,-82.3592,39,1,0.02564102564102564,1.0099065023374294,44.256410256410255,3
658,3227975250,411891757,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,24.140.248.45,42.9888,-82.3592,7,0,0.0,0.0,45.0,0
659,3227975251,411891757,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,24.140.248.45,42.9888,-82.3592,4,0,0.0,0.017605633802816902,45.0,0
660,3227975506,411923405,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.141.115.205,42.3067,-82.915,2,0,0.0,0.09433962264150944,45.0,0
661,3227975506,412232343,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,2335,0,0.0,2.252306669951978,44.964025695931475,0
662,3227975507,412232343,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,2565,0,0.0,1.9814996042502335,44.955555555555556,1
663,3227975250,412232343,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,5,0,0.0,2.0232185845994564,45.0,0
664,3227975251,412232343,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,12,0,0.0,1.713563608705143,45.0,0
665,1654599250,412232343,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,6,0,0.0,2.2058860795715107,45.0,0
666,1654599251,412232343,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.151,42.95,-82.1167,10,0,0.0,4.788591980145891,44.8,0
667,3227975506,412232355,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,2221,21,0.00945520036019811,0.18196904665985827,44.369203061683926,67
668,3227975507,412232355,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,2248,14,0.006227758007117438,0.19051530782341453,44.32606761565836,87
669,3227975251,412232355,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,12,0,0.0,0.11266979074227419,44.75,0
670,3227975250,412232355,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,10,0,0.0,0.10699419758741793,44.4,1
671,1654599250,412232355,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,8,0,0.0,0.2975949223000157,43.75,0
672,1654599251,412232355,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.163,42.95,-82.1167,8,0,0.0,0.2956147620216661,44.75,0
673,3227975507,412232415,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,1263,0,0.0,1.654704240900902,44.895486935866984,1
674,3227975506,412232415,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,1232,1,0.0008116883116883117,1.5432832359638944,44.89853896103896,1
675,3227975251,412232415,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,8,0,0.0,0.14773766023898416,45.0,0
676,1654599251,412232415,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,6,0,0.0,0.5099433727615535,44.666666666666664,0
677,3227975250,412232415,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,5,0,0.0,0.4572932361870764,45.0,0
678,1654599250,412232415,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.42.223,42.95,-82.1167,4,0,0.0,0.429120193031909,44.5,0
679,3227975251,412232784,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.80,43.1836,-79.9902,8,0,0.0,0.379857372104329,45.0,0
680,3227975506,412232784,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.80,43.1836,-79.9902,8,0,0.0,0.5572392617951258,45.0,0
681,3227975250,412232784,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.80,43.1836,-79.9902,8,0,0.0,0.4757943093795182,45.0,0
682,3227975507,412232784,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.80,43.1836,-79.9902,2,0,0.0,0.43489514730548895,45.0,0
683,3227975250,412232792,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.88,43.1836,-79.9902,18,0,0.0,0.2012783440121178,45.0,0
684,3227975506,412232792,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.88,43.1836,-79.9902,6,0,0.0,0.3567799439861384,45.0,0
685,3227975507,412232792,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.88,43.1836,-79.9902,7,0,0.0,0.38128108553923984,45.0,0
686,3227975251,412232792,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.88,43.1836,-79.9902,10,0,0.0,0.334605088125336,45.0,0
687,1654599250,412232792,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.44.88,43.1836,-79.9902,1,0,0.0,0.3216301593067744,45.0,0
688,3227975507,412232793,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.89,43.1836,-79.9902,2,0,0.0,0.4077967842645214,45.0,0
689,3227975507,412232819,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.115,43.1836,-79.9902,2,0,0.0,0.8916382109034635,45.0,0
690,3227975506,412232819,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.115,43.1836,-79.9902,2,0,0.0,0.522143486513812,45.0,0
691,3227975251,412232819,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.115,43.1836,-79.9902,1,0,0.0,0.7063197026022304,45.0,0
692,3227975506,412232824,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.120,43.1836,-79.9902,4,0,0.0,0.0989438148843174,45.0,0
693,3227975251,412232824,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.120,43.1836,-79.9902,6,0,0.0,0.5032531277920979,45.0,0
694,3227975507,412232824,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.44.120,43.1836,-79.9902,6,0,0.0,0.6893173436062714,45.0,0
695,3227975506,412233259,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,1200,0,0.0,0.11811589296356907,44.98916666666667,0
696,3227975507,412233259,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,1167,0,0.0,0.14172541833402177,44.99228791773779,0
697,3227975251,412233259,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,36,0,0.0,0.09338180184908836,44.97222222222222,0
698,3227975250,412233259,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,68,0,0.0,0.195768037490427,44.98529411764706,0
699,1654599250,412233259,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,6,0,0.0,0.12123683991686862,45.0,0
700,1654599251,412233259,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,24.146.46.43,44.9001,-76.2494,9,0,0.0,0.061914972400905904,45.0,0
701,1654599251,412234379,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,24.146.50.139,44.1665,-77.4037,1,0,0.0,0.0,45.0,0
702,3227975506,412234426,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.50.186,44.1665,-77.4037,85,0,0.0,0.1708115040015523,45.0,0
703,3227975507,412234426,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.50.186,44.1665,-77.4037,81,0,0.0,0.07987115393359905,45.0,0
704,3227975507,412236010,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.56.234,42.9578,-82.2777,1518,1,0.0006587615283267457,0.06003708399566503,44.95520421607378,1
705,3227975506,412236010,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.56.234,42.9578,-82.2777,1637,0,0.0,0.06266503962091735,44.98045204642639,0
706,3227975250,412236010,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,24.146.56.234,42.9578,-82.2777,14,0,0.0,0.0,45.0,0
707,3227975251,412236010,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,7992,Cogeco Cable,24.146.56.234,42.9578,-82.2777,28,0,0.0,0.0,45.0,0
708,1654599251,412236010,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7992,Cogeco Cable,24.146.56.234,42.9578,-82.2777,6,0,0.0,0.06202404088009151,45.0,0
709,1654599250,412236010,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,24.146.56.234,42.9578,-82.2777,2,0,0.0,0.29351395730706076,45.0,0
710,3227975506,412975051,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,24.157.127.203,43.6297,-80.0415,4,0,0.0,0.35680535405483643,45.0,0
711,3227975507,412975051,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,24.157.127.203,43.6297,-80.0415,1,0,0.0,0.1388888888888889,45.0,0
712,3227975507,413969162,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,156,18,0.11538461538461539,7.519747353947378,40.73076923076923,41
713,3227975506,413969162,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,172,10,0.05813953488372093,7.451659207230245,41.53488372093023,35
714,1654599251,413969162,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,9,0,0.0,6.434913766005842,41.666666666666664,1
715,1654599250,413969162,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,2,0,0.0,13.752800291008459,41.5,1
716,3227975250,413969162,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,4,1,0.25,16.539232958702762,40.5,1
717,3227975251,413969162,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.171.10,40.0698,-85.9817,1,0,0.0,9.086538461538462,43.0,0
718,3227975506,413970142,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.174.222,39.9738,-86.1765,139,0,0.0,0.13231367422200582,44.89928057553957,0
719,3227975507,413970142,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.174.222,39.9738,-86.1765,144,0,0.0,0.11697982803518481,44.90972222222222,1
720,3227975250,413970142,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.174.222,39.9738,-86.1765,5,0,0.0,0.08117298506711966,45.0,0
721,1654599250,413970142,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.174.222,39.9738,-86.1765,3,0,0.0,0.3141764831758767,44.333333333333336,0
722,1654599251,413970142,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,33363,"BRIGHT HOUSE NETWORKS, LLC",24.172.174.222,39.9738,-86.1765,3,0,0.0,0.3610505640941369,44.666666666666664,0
723,3227975250,416025098,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,18834,Network IP,24.204.10.10,32.5051,-94.7066,2,0,0.0,72.05648218347233,45.0,0
724,3227975507,416056230,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,18834,Network IP,24.204.131.166,32.5051,-94.7066,1,0,0.0,0.4750346740638003,45.0,0
725,3227975507,416063811,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,174,Cogent Communications,24.204.161.67,43.1527,-79.2091,2,0,0.0,6.6017316017316015,45.0,0
726,3227975506,416559370,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,35911,Telebec,24.212.49.10,48.1002,-77.7828,114,0,0.0,0.32037125625184937,44.85087719298246,0
727,3227975507,416559370,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,35911,Telebec,24.212.49.10,48.1002,-77.7828,81,0,0.0,0.17962814208204655,45.0,0
728,1654599250,416559370,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,35911,Telebec,24.212.49.10,48.1002,-77.7828,1,0,0.0,0.16395706622915318,45.0,0
729,3227975507,416559808,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,35911,Telebec,24.212.50.192,48.1002,-77.7828,13,0,0.0,0.14222476009693452,45.0,0
730,3227975506,416559808,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,35911,Telebec,24.212.50.192,48.1002,-77.7828,2,0,0.0,0.0,45.0,0
731,1654599251,416559808,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,35911,Telebec,24.212.50.192,48.1002,-77.7828,1,0,0.0,0.0,45.0,0
732,1654599250,417208698,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,11260,EastLink,24.222.25.122,45.2,-64.1167,6748,1,0.00014819205690574984,0.26395155581367713,44.8970065204505,7
733,1654599251,417208698,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,11260,EastLink,24.222.25.122,45.2,-64.1167,7105,0,0.0,0.2249671145108096,44.90570021111893,2
734,3227975507,417208698,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11260,EastLink,24.222.25.122,45.2,-64.1167,3983,0,0.0,0.18338906200482347,44.83730856138589,5
735,3227975506,417208698,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11260,EastLink,24.222.25.122,45.2,-64.1167,3995,0,0.0,0.1925217254481087,44.92540675844806,1
736,3227975251,417208698,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11260,EastLink,24.222.25.122,45.2,-64.1167,48,0,0.0,0.027455487628323255,45.0,0
737,3227975250,417208698,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11260,EastLink,24.222.25.122,45.2,-64.1167,60,0,0.0,0.025334465627531146,44.96666666666667,0
738,1654599250,417208700,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,11260,EastLink,24.222.25.124,45.2,-64.1167,902,59,0.06541019955654102,7.8376979924824655,42.493348115299334,170
739,1654599251,417208700,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,11260,EastLink,24.222.25.124,45.2,-64.1167,878,58,0.06605922551252848,8.646968906457511,42.4498861047836,177
740,3227975507,417208700,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11260,EastLink,24.222.25.124,45.2,-64.1167,243,25,0.102880658436214,9.128013672678545,41.10288065843621,75
741,3227975506,417208700,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11260,EastLink,24.222.25.124,45.2,-64.1167,246,11,0.044715447154471545,8.068624828756393,42.792682926829265,43
742,3227975251,417208700,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11260,EastLink,24.222.25.124,45.2,-64.1167,4,0,0.0,3.176282051282051,42.0,2
743,3227975250,417208700,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11260,EastLink,24.222.25.124,45.2,-64.1167,2,0,0.0,0.0,45.0,0
744,3227975250,417230089,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11260,EastLink,24.222.109.9,44.6508,-63.6146,451,0,0.0,0.13805857531463792,44.99778270509978,0
745,3227975251,417230089,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11260,EastLink,24.222.109.9,44.6508,-63.6146,383,0,0.0,0.21656712438719697,44.932114882506525,3
746,3227975506,417230089,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11260,EastLink,24.222.109.9,44.6508,-63.6146,2932,0,0.0,0.2771906629948866,44.989427012278306,0
747,3227975507,417230089,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11260,EastLink,24.222.109.9,44.6508,-63.6146,2960,0,0.0,0.2811821384005796,44.983783783783785,2
748,1654599251,417230089,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,11260,EastLink,24.222.109.9,44.6508,-63.6146,874,0,0.0,0.08964248676926322,44.993135011441645,0
749,1654599250,417230089,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,11260,EastLink,24.222.109.9,44.6508,-63.6146,889,0,0.0,0.22072961580698136,44.98875140607424,0
750,3227975506,417259566,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,14,0,0.0,0.1265824073727855,45.0,0
751,3227975507,417259566,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,6,0,0.0,0.20708894660736743,45.0,0
752,3227975250,417259566,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,7,0,0.0,0.1122163780205919,45.0,0
753,3227975251,417259566,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,11260,EastLink,24.222.224.46,45.0963,-63.4701,8,0,0.0,0.05816809245483612,45.0,0
754,1654599251,417259566,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,11260,EastLink,24.222.224.46,45.0963,-63.4701,1,0,0.0,0.37219251336898396,45.0,0
755,3227975507,418065571,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,23184,PERSONA COMMUNICATIONS INC.,24.235.44.163,43.35,-81.4833,2,0,0.0,0.1661433804290947,45.0,0
756,3227975507,418079237,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,4044,9,0.002225519287833828,0.3548848048730842,44.91295746785361,13
757,3227975506,418079237,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,4144,2,0.00048262548262548264,0.3322299070095499,44.91916023166023,12
758,1654599251,418079237,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,15,0,0.0,0.09891462680797655,45.0,0
759,3227975250,418079237,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,21,0,0.0,0.07312788548050327,45.0,0
760,1654599250,418079237,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,16,0,0.0,0.11836203712623712,45.0,0
761,3227975251,418079237,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,24.235.98.5,43.6319,-79.3716,10,0,0.0,0.09553302502833791,45.0,0
762,3227975507,418652415,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,6327,Shaw Communications Inc.,24.244.32.255,49.2788,-123.1139,2,0,0.0,14.716190476190476,44.0,0
763,3227975507,418784162,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,5645,"TekSavvy Solutions, Inc.",24.246.35.162,43.794200000000004,-79.7021,2,0,0.0,0.08249585172662095,45.0,0
764,3227975507,429063979,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,The address 25.146.255.43 is not in the database.,The address 25.146.255.43 is not in the database.,The address 25.146.255.43 is not in the database.,The address The address 25.146.255.43 is not in the database. is not in the database.,The address The address 25.146.255.43 is not in the database. is not in the database.,2,0,0.0,0.0,0.0,0
765,3227975506,583269890,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.2,39.0481,-77.4728,1,0,0.0,2.0779220779220777,44.0,0
766,1654599250,583269891,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.3,39.0481,-77.4728,1,0,0.0,0.7692307692307693,45.0,0
767,3227975507,583269891,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.3,39.0481,-77.4728,2,0,0.0,1.3333333333333333,45.0,0
768,3227975506,583269892,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.4,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
769,3227975507,583269892,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.4,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
770,3227975250,583269893,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.5,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
771,3227975251,583269896,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.8,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
772,1654599251,583269897,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.9,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
773,3227975251,583269897,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.9,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
774,3227975506,583269897,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.9,39.0481,-77.4728,2,0,0.0,0.775691699604743,45.0,0
775,3227975251,583269898,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.10,39.0481,-77.4728,4,0,0.0,0.058823529411764705,45.0,0
776,3227975507,583269898,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.10,39.0481,-77.4728,2,0,0.0,0.14285714285714285,45.0,0
777,3227975506,583269898,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.10,39.0481,-77.4728,2,0,0.0,6.711459499813364,45.0,0
778,3227975250,583269900,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.12,39.0481,-77.4728,4,0,0.0,0.011350752422180994,45.0,0
779,3227975507,583269900,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.12,39.0481,-77.4728,2,0,0.0,5.4411764705882355,45.0,0
780,1654599250,583269901,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.13,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
781,1654599251,583269903,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.15,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
782,3227975506,583269903,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.15,39.0481,-77.4728,4,0,0.0,19.197154471544717,45.0,0
783,1654599250,583269907,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.19,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
784,3227975250,583269908,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.20,39.0481,-77.4728,2,0,0.0,0.13513513513513514,45.0,0
785,3227975506,583269909,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.21,39.0481,-77.4728,2,0,0.0,12.189276241000378,45.0,0
786,3227975250,583269910,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.22,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
787,3227975506,583269910,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.22,39.0481,-77.4728,4,0,0.0,5.098627182454196,45.0,0
788,3227975250,583269914,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.26,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
789,3227975251,583269920,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.32,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
790,3227975251,583269922,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.34,39.0481,-77.4728,3,0,0.0,0.0,45.0,0
791,1654599250,583269922,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.34,39.0481,-77.4728,1,0,0.0,0.4781799120624638,45.0,0
792,1654599250,583269926,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,14618,"Amazon.com, Inc.",34.195.254.38,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
793,3227975250,583269926,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.38,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
794,3227975506,583269927,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.39,39.0481,-77.4728,2,0,0.0,0.33783783783783783,45.0,0
795,3227975250,583269927,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.39,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
796,3227975507,583269927,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.39,39.0481,-77.4728,1,0,0.0,0.0,45.0,0
797,3227975506,583269928,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.254.40,39.0481,-77.4728,4,0,0.0,3.9846636391625614,45.0,0
